1885,世华万向资讯(北京)有限公司
1887,北京鑫根投资管理有限公司
1888,国美金控投资有限公司
1892,森纵艾德（北京）教育科技股份有限公司
1897,北京闲徕互娱网络科技有限公司
1900,南京国睿信维软件有限公司
1904,金融界网站
1906,北京诚益通控制工程科技股份有限公司
1908,北京嘉楠捷思信息技术有限公司
1910,中移物联网有限公司
1917,联动优势科技有限公司
1920,去哪儿网平台事业部
1922,浙江贝尔技术有限公司
1925,中国国新控股有限责任公司
1938,大唐电信无线移动创新中心
1941,深圳市长亮科技股份有限公司
1948,北京中熙正保远程教育技术有限公司
1955,包商银行股份有限公司
1972,浙江大华技术股份有限公司
1974,北京复华旅游文化发展有限公司
1978,联通云数据有限公司
1990,天音通信控股股份有限公司北京分公司
1991,搜狐汽车
1997,中信百信银行股份有限公司
1998,诚迈科技（南京）有限公司
1999,去哪儿网旅游度假事业部
2005,中兴通讯股份有限公司
2018,京东方科技集团
2041,去哪儿网大住宿事业部
2055,北京中文万维科技有限公司
2062,博奥生物集团有限公司
2065,北京雅林士博建筑工程有限公司
2066,北京博睿宏远数据科技股份有限公司
2071,北京旌准医疗科技有限公司
2077,上海享学网络科技有限公司北京分公司
2078,北京国通合众信息技术有限公司
2079,北京微播易科技股份有限公司
2080,北京中软智信科技有限公司
2081,沣邦融资租赁(上海)有限公司
2083,中科柏诚科技(北京)股份有限公司
2086,冠诚(北京)信息服务有限公司
2090,北京融信数联科技有限公司
2091,北京信威通信技术股份有限公司
2092,知豆电动汽车有限公司
2093,北京奇树有鱼文化传媒有限公司
2094,去哪儿网金融事业部
2098,成都尼毕鲁科技股份有限公司
2099,云像(上海)数字技术有限公司北京分公司
2100,北京当当科文电子商务有限公司
2110,北京慧据科技产业发展有限公司
2112,花生好车
2113,东芝医疗系统(中国)有限公司
2114,北京青蚨资产管理有限公司
2118,南京唯实科技有限公司
2134,美因健康科技(北京)有限公司
2135,北京快方科技有限公司
2136,北京华巨东方文化传媒有限公司
2137,北京创金启富投资管理有限公司
2140,北京北信源软件股份有限公司
2142,宽拓(北京)科技有限公司
2153,北京畅聊天下科技股份有限公司
2155,北京小易到家电子商务有限公司
2165,北京掌众科技有限公司
2166,苏宁云商集团股份有限公司
2175,深圳善为影业股份有限公司
2177,北京云房数据技术有限责任公司
2179,北京友友天宇系统技术有限公司
2190,北京北大千方科技有限公司
2192,思博伦通信科技（北京）有限公司
2194,恒宝股份
2195,中益善源(北京)科技有限公司
2198,北京必浩得知识产权代理有限公司
2199,国广星空视频科技(北京)有限公司
2202,绿盟科技
2203,北京云币科技有限公司
2211,北京中科虹霸科技有限公司
2216,河南中原消费金融股份有限公司
2228,北京中投科信电子商务有限责任公司
2235,北京亿美软通科技有限公司
2241,北京知识印象科技有限公司
2246,智慧互通科技有限公司
2249,北京车和家信息技术有限责任公司
2250,网宿科技
2251,赛纳生物科技(北京)有限公司
2255,米袋子信息技术(北京)有限公司
2258,北京微网通联股份有限公司
2271,鳌背(北京)科技有限公司
2272,北京优炫软件股份有限公司
2273,北京和气聚力教育科技有限公司
2281,天津市国瑞数码安全系统股份有限公司北京办事处
2282,北京东方国信科技股份有限公司
2288,北京开天创世科技有限公司
2289,东华软件股份公司
2290,九五太维资讯有限公司
2292,北京金谷财行投资管理有限公司
2302,北京联创信安科技股份有限公司
2308,上融网络科技(北京)有限公司
2315,武汉元光科技有限公司
2316,达疆网络科技(上海)有限公司
2318,中国国际金融股份有限公司
2321,先锋支付有限公司
2323,北京华信傲天网络技术有限公司
2324,明亚保险经纪股份有限公司
2325,天职工程咨询股份有限公司
2328,太极计算机股份有限公司
2329,紫光云数科技有限公司
2330,北京新商界网络科技集团有限公司
2331,北京启明星辰信息安全技术有限公司
2332,国网电子商务有限公司
2333,Gofun出行-首汽共享汽车
2336,北京人民在线网络有限公司
2337,联信弘方(北京)科技股份有限公司
2339,诺威华仕(北京)管理咨询有限公司
2340,尚智逢源(北京)基金销售有限公司
2341,中诚信征信有限公司
2345,北京奥鹏远程教育中心有限公司
2347,北京纵横盛世软件有限公司
2352,北京华喜创科科技有限公司
2355,中电科技(北京)有限公司
2356,智惠信息咨询（北京）有限公司
2358,北京吉星众创网络科技有限公司
2359,北京量子金服网络科技有限公司
2362,国联资产管理有限公司
2365,北京华宇信息技术有限公司
2366,北京图为先科技有限公司
2371,北京金山云网络技术有限公司
2375,宝宝树(北京)信息技术有限公司
2376,北京浩然五洲软件技术有限公司
2377,纬创软件wistron
2378,北京航天宏图信息技术股份有限公司
2379,北京搜房互联网信息服务有限公司
2381,北京小川在线网络技术有限公司
2382,北京博宇新光投资有限公司
2389,和信丰泽投资担保(北京)有限公司
2390,随锐科技股份有限公司
2393,海鸿达(北京)餐饮管理有限公司
2394,北京天宇正清科技有限公司
2396,国网电力科学研究院北京科东电力控制系统有限责任公司
2398,网智天元科技集团股份有限公司
2399,北京联龙博通电子商务技术有限公司
2400,华信永益(北京)信息技术有限公司
2406,北京天空卫士网络安全技术有限公司
2409,凡普金科企业发展(上海)有限公司
2411,北京两只老虎电子商务有限公司
2412,百融金融信息服务股份有限公司
2413,北京零点有数数据科技股份有限公司
2414,博洛尼家居装饰(北京)有限公司
2417,北京希望组生物科技有限公司
2418,四达时代集团
2420,北京鼎泰智源科技有限公司
2421,北京竞业达数码科技有限公司
2425,国美在线电子商务有限公司
2426,北京万里红科技股份有限公司
2449,北京互联新网科技发展有限公司
2452,北京集奥聚合科技有限公司
2465,蜂网供应链管理(上海)有限公司
2466,悠易互通(北京)广告有限公司
2467,河北志晟信息技术股份有限公司
2475,国信优易数据有限公司
2476,中软信息系统工程有限公司
2490,蓝港在线(北京)科技有限公司
2496,中国科学院电子学研究所信息技术创新工程中心
2501,中青博联整合营销顾问股份有限公司
2506,新余高新区金泰亚盛咨询有限公司
2516,北京圣康汇金科技有限公司
2518,玖富金科控股集团有限责任公司
2520,中网数据(北京)股份有限公司
2521,北京麒麟合盛网络技术有限公司
2522,北京奥索斯科技有限公司
2525,北京艾利艾互联网科技股份有限公司
2526,国美控股集团有限公司
2530,上海小蚁科技有限公司
2532,北京新媒传信科技有限公司(中国移动飞信开发及运营机构)
2536,北京钱方银通科技有限公司
2538,恒泰艾普(北京)云技术有限公司
2539,新智超脑科技有限公司
2540,亚创博彦(北京)科技有限公司咸阳办事处
2542,万库标杆科技有限公司
2546,北京精友时代信息技术发展有限公司
2551,安诺优达基因科技(北京)有限公司
2555,Pivotal 毕威拓科技（北京）有限公司
2557,北京斗米优聘科技发展有限公司
2558,北京乐语世纪科技集团有限公司
2562,北京航天光达科技有限公司
2563,和信电子商务有限公司
2592,北京神州泰岳软件股份有限公司
2597,北京天神互动科技有限公司
2599,中软国际ETC
2602,中鸿基控股有限公司
2604,北京比特大陆科技有限公司
2605,北京网利科技有限公司
2606,北京久其软件股份有限公司
2607,北京品冠天成科技有限公司
2609,北京知行锐景科技有限公司
2615,北京亚康环宇科技有限公司
2657,飞鹤乳业
2658,中融民信资本管理有限公司
2663,北京海鑫科金高科技股份有限公司
2674,北京互连众信科技有限公司
2687,象翌微链科技发展有限公司
2691,深圳索信达数据技术股份有限公司
2692,恒信东方文化股份有限公司
2693,汉柏科技有限公司
2697,易宝支付有限公司
2701,北京诺禾致源科技股份有限公司
2702,极晨智道信息技术（北京）有限公司
2708,随行付支付有限公司
2713,北京博奥晶典生物技术有限公司
2720,中科金审(北京)科技有限公司
2721,一诺银华集团
2730,联发科技股份有限公司
2733,海航生态科技集团有限公司
2735,北京海泰方圆科技股份有限公司
2736,北京三才智者技术服务有限公司
2738,东方瑞通（北京）咨询服务有限公司
2741,北京超图软件股份有限公司
2742,北京农信互联科技有限公司
2743,北京雪迪龙科技股份有限公司
2746,北京视通财富信息技术有限公司
2748,北京山石网科信息技术有限公司
2751,北京侨福置业有限公司
2752,中国信息通信研究院
2755,北京登云美业网络科技有限公司
2763,恒安嘉新(北京)科技有限公司
2766,融易推网络技术(北京)有限公司
2772,嘉实基金管理有限公司
2779,北京东软望海科技有限公司
2782,长城计算机软件与系统有限公司
2785,北京宝兰德软件股份有限公司
2787,北京明朝万达科技股份有限公司
2793,江河瑞通科技集团有限公司
2800,达令心潮(北京)商贸有限公司朝阳分公司
2822,北京方正世纪信息系统有限公司
2823,北京鸿坤伟业房地产开发有限公司
2825,北京创昱科技有限公司
2827,中金金融认证中心有限公司
2830,中国软件与技术服务股份有限公司
2834,芯盾(北京)信息技术有限公司
2835,北京兆芯电子科技有限公司
2840,北京同仁堂健康药业股份有限公司
2847,北京北大软件工程发展有限公司
2850,北京慧博云通检测技术有限公司
2852,品尚电子商务有限公司
2866,新智认知数据服务有限公司
2867,首约科技(北京)有限公司
2877,北部资产经营股份有限公司
2884,北京宅急送快运股份有限公司
2886,中国华戎科技集团有限公司
2890,北京蓝信汇智科技有限公司
2894,成都准星云学科技有限公司
2895,北京车行一六八信息技术有限公司
2902,北京网秦天下科技有限公司
2904,北京知道创宇信息技术有限公司
2905,北京蓝汛通信技术有限责任公司
2914,中国经济信息社有限公司
2915,翼霖实业集团有限公司
2916,华宇金信(北京)软件有限公司
2919,硅谷汇(北京)软件技术有限公司
2921,北京五岳鑫信息技术股份有限公司
2925,四开花园网络科技(天津)有限公司北京分公司
2933,梦燃教育科技(北京)有限公司
2943,上海兴畅网络技术股份有限公司
2951,网云易通(北京)科技有限公司
2958,清华大学微电子学研究所
2960,法国施维雅
2962,北京泽塔云科技股份有限公司
2969,上海开奈电子通讯有限公司
2970,三二一(北京)科技有限公司
2975,北京北大英华科技有限公司
2987,北京超图信息技术有限公司
2989,北京康瑞德医疗器械有限公司
